시도교육청코드,표준학교코드,학교명,소재지명
H10,7491170,진장중학교,울산광역시
H10,7501098,척과초등학교,울산광역시
H10,7491171,천곡중학교,울산광역시
H10,7491137,천곡초등학교,울산광역시
H10,7480209,천상고등학교,울산광역시
H10,7501027,천상중학교,울산광역시
H10,7501099,천상초등학교,울산광역시
H10,7501036,청량중학교,울산광역시
H10,7501100,청량초등학교,울산광역시
H10,7501067,청솔초등학교,울산광역시
H10,7480055,태연학교,울산광역시
H10,7501023,태화중학교,울산광역시
H10,7491138,태화초등학교,울산광역시
H10,7491139,평산초등학교,울산광역시
H10,7480029,학성고등학교,울산광역시
H10,7480053,학성고등학교부설방송통신고등학교,울산광역시
H10,7480206,학성고등학교부설방송통신중학교,울산광역시
H10,7480030,학성여자고등학교,울산광역시
H10,7491172,학성여자중학교,울산광역시
H10,7501024,학성중학교,울산광역시
H10,7491140,학성초등학교,울산광역시
H10,7480094,함월고등학교,울산광역시
H10,7491141,함월초등학교,울산광역시
H10,7480039,현대고등학교,울산광역시
H10,7480186,현대공업고등학교,울산광역시
H10,7480242,현대외국인학교,울산광역시
H10,7491173,현대중학교,울산광역시
H10,7480085,현대청운고등학교,울산광역시
H10,7491174,현대청운중학교,울산광역시
H10,7480109,호계고등학교,울산광역시
H10,7491175,호계중학교,울산광역시
H10,7491142,호계초등학교,울산광역시
H10,7501103,호연초등학교,울산광역시
H10,7480171,화봉고등학교,울산광역시
H10,7491176,화봉중학교,울산광역시
H10,7491143,화봉초등학교,울산광역시
H10,7480083,화암고등학교,울산광역시
H10,7491177,화암중학교,울산광역시
H10,7491144,화암초등학교,울산광역시
H10,7491145,화정초등학교,울산광역시
H10,7491178,화진중학교,울산광역시
H10,7491146,화진초등학교,울산광역시
H10,7480073,효정고등학교,울산광역시
H10,7491179,효정중학교,울산광역시
I10,9300212,가득초등학교,세종특별자치시
I10,9300187,가락초등학교,세종특별자치시
I10,9300037,감성초등학교,세종특별자치시
I10,9300178,고운고등학교,세종특별자치시
I10,9300174,고운중학교,세종특별자치시
I10,9300168,고운초등학교,세종특별자치시
I10,9300218,글벗중학교,세종특별자치시
I10,9300214,글벗초등학교,세종특별자치시
I10,9300036,금남초등학교,세종특별자치시
I10,9300049,금호중학교,세종특별자치시
I10,9300126,나래초등학교,세종특별자치시
I10,9300286,나성중학교,세종특별자치시
I10,9300285,나성초등학교,세종특별자치시
I10,9300172,늘봄초등학교,세종특별자치시
I10,9300171,다빛초등학교,세종특별자치시
I10,9300235,다정고등학교,세종특별자치시
I10,9300227,다정중학교,세종특별자치시
I10,9300226,다정초등학교,세종특별자치시
I10,9300231,대평초등학교,세종특별자치시
I10,9300107,도담고등학교,세종특별자치시
I10,9300106,도담중학교,세종특별자치시
I10,9300105,도담초등학교,세종특별자치시
I10,9300177,두루고등학교,세종특별자치시
I10,9300173,두루중학교,세종특별자치시
I10,9300166,두루초등학교,세종특별자치시
